date,y2 yield,y5 yield,y10 yield,inflation_rate,unemployment_rate,gdp_growth_rate,debt_rate_to_GDP,GAX_index,GAX_volume,eur_usd
Dec 08 2016,-0.4179,0.0886,0.0886,1.1,9.64552,2.1,90.09,11179.419922,174835000.0,1.0615
Dec 09 2016,-0.4179,0.0886,0.0886,1.1,9.64552,2.1,90.09,11203.629883,103830000.0,1.0562
Dec 12 2016,-0.4179,0.0886,0.0886,1.1,9.64552,2.1,90.09,11190.209961,89811700.0,1.0635
Dec 13 2016,-0.4179,0.0886,0.0886,1.1,9.64552,2.1,90.09,11284.650391,98486400.0,1.0627
Dec 14 2016,-0.4179,0.0886,0.0886,1.1,9.64552,2.1,90.09,11244.839844,90297900.0,1.0537
Dec 15 2016,-0.4179,0.0886,0.0886,1.1,9.64552,2.1,90.09,11366.400391,141375800.0,1.0414
Dec 16 2016,-0.4179,0.0886,0.0886,1.1,9.64552,2.1,90.09,11404.009766,178636700.0,1.0451
Dec 19 2016,-0.4179,0.0886,0.0886,1.1,9.64552,2.1,90.09,11426.700195,80884600.0,1.0402
Dec 20 2016,-0.4179,0.0886,0.0886,1.1,9.64552,2.1,90.09,11464.740234,75800700.0,1.0387
Dec 21 2016,-0.4179,0.0886,0.0886,1.1,9.64552,2.1,90.09,11468.639648,62382000.0,1.0425
Dec 22 2016,-0.4179,0.0886,0.0886,1.1,9.64552,2.1,90.09,11456.099609,49975200.0,1.0437
Dec 23 2016,-0.4179,0.0886,0.0886,1.1,9.64552,2.1,90.09,11449.929688,53446200.0,1.0457
Dec 26 2016,-0.4179,0.0886,0.0886,1.1,9.64552,2.1,90.09,,,1.0456
Dec 27 2016,-0.4179,0.0886,0.0886,1.1,9.64552,2.1,90.09,11472.240234,28662200.0,1.0457
Dec 28 2016,-0.4179,0.0886,0.0886,1.1,9.64552,2.1,90.09,11474.990234,45728200.0,1.0412
Dec 29 2016,-0.4179,0.0886,0.0886,1.1,9.64552,2.1,90.09,11451.049805,43753300.0,1.0492
Dec 30 2016,-0.4179,0.0886,0.0886,1.1,9.64552,2.1,90.09,11481.05957,41810900.0,1.0516
Jan 02 2017,-0.4086,0.1227,0.1227,1.7,9.555957000000001,2.2,90.319,11598.330078,47456100.0,1.0459
Jan 03 2017,-0.4086,0.1227,0.1227,1.7,9.555957000000001,2.2,90.319,11584.240234,88413500.0,1.0406
Jan 04 2017,-0.4086,0.1227,0.1227,1.7,9.555957000000001,2.2,90.319,11584.30957,82173600.0,1.0488
Jan 05 2017,-0.4086,0.1227,0.1227,1.7,9.555957000000001,2.2,90.319,11584.94043,74924900.0,1.0607
Jan 06 2017,-0.4086,0.1227,0.1227,1.7,9.555957000000001,2.2,90.319,11599.009766,67084900.0,1.0533
Jan 09 2017,-0.4086,0.1227,0.1227,1.7,9.555957000000001,2.2,90.319,11563.990234,78728200.0,1.0574
Jan 10 2017,-0.4086,0.1227,0.1227,1.7,9.555957000000001,2.2,90.319,11583.299805,86076700.0,1.0554
Jan 11 2017,-0.4086,0.1227,0.1227,1.7,9.555957000000001,2.2,90.319,11646.169922,98191900.0,1.0582
Jan 12 2017,-0.4086,0.1227,0.1227,1.7,9.555957000000001,2.2,90.319,11521.040039,98548200.0,1.0613
Jan 13 2017,-0.4086,0.1227,0.1227,1.7,9.555957000000001,2.2,90.319,11629.179688,80130600.0,1.0644
Jan 16 2017,-0.4086,0.1227,0.1227,1.7,9.555957000000001,2.2,90.319,11554.709961,61105200.0,1.0603
Jan 17 2017,-0.4086,0.1227,0.1227,1.7,9.555957000000001,2.2,90.319,11540.0,84637400.0,1.0713
Jan 18 2017,-0.4086,0.1227,0.1227,1.7,9.555957000000001,2.2,90.319,11599.389648,79838900.0,1.0631
Jan 19 2017,-0.4086,0.1227,0.1227,1.7,9.555957000000001,2.2,90.319,11596.889648,89132300.0,1.0664
Jan 20 2017,-0.4086,0.1227,0.1227,1.7,9.555957000000001,2.2,90.319,11630.129883,111382900.0,1.0703
Jan 23 2017,-0.4086,0.1227,0.1227,1.7,9.555957000000001,2.2,90.319,11545.75,77901600.0,1.0765
Jan 24 2017,-0.4086,0.1227,0.1227,1.7,9.555957000000001,2.2,90.319,11594.94043,79231000.0,1.0731
Jan 25 2017,-0.4086,0.1227,0.1227,1.7,9.555957000000001,2.2,90.319,11806.049805,119515300.0,1.0748
Jan 26 2017,-0.4086,0.1227,0.1227,1.7,9.555957000000001,2.2,90.319,11848.629883,90690800.0,1.0682
Jan 27 2017,-0.4086,0.1227,0.1227,1.7,9.555957000000001,2.2,90.319,11814.269531,71214800.0,1.0699
Jan 30 2017,-0.4086,0.1227,0.1227,1.7,9.555957000000001,2.2,90.319,11681.889648,75301200.0,1.0695
Jan 31 2017,-0.4086,0.1227,0.1227,1.7,9.555957000000001,2.2,90.319,11535.30957,97413600.0,1.0798
Feb 01 2017,-0.3788,0.2241,0.2241,2.0,9.434207,2.2,90.319,11659.5,94496600.0,1.0769
Feb 02 2017,-0.3788,0.2241,0.2241,2.0,9.434207,2.2,90.319,11627.950195,97613900.0,1.0758
Feb 03 2017,-0.3788,0.2241,0.2241,2.0,9.434207,2.2,90.319,11651.490234,80185400.0,1.0784
Feb 06 2017,-0.3788,0.2241,0.2241,2.0,9.434207,2.2,90.319,11509.839844,92395100.0,1.075
Feb 07 2017,-0.3788,0.2241,0.2241,2.0,9.434207,2.2,90.319,11549.44043,70078100.0,1.0681
Feb 08 2017,-0.3788,0.2241,0.2241,2.0,9.434207,2.2,90.319,11543.379883,95316900.0,1.0699
Feb 09 2017,-0.3788,0.2241,0.2241,2.0,9.434207,2.2,90.319,11642.860352,106780800.0,1.0656
Feb 10 2017,-0.3788,0.2241,0.2241,2.0,9.434207,2.2,90.319,11666.969727,76846100.0,1.0641
Feb 13 2017,-0.3788,0.2241,0.2241,2.0,9.434207,2.2,90.319,11774.429688,76660400.0,1.0598
Feb 14 2017,-0.3788,0.2241,0.2241,2.0,9.434207,2.2,90.319,11771.80957,70471800.0,1.0577
Feb 15 2017,-0.3788,0.2241,0.2241,2.0,9.434207,2.2,90.319,11793.929688,86209800.0,1.0601
Feb 16 2017,-0.3788,0.2241,0.2241,2.0,9.434207,2.2,90.319,11757.240234,74134300.0,1.0674
Feb 17 2017,-0.3788,0.2241,0.2241,2.0,9.434207,2.2,90.319,11757.019531,89889600.0,1.0614
Feb 20 2017,-0.3788,0.2241,0.2241,2.0,9.434207,2.2,90.319,11827.620117,54693400.0,1.0614
Feb 21 2017,-0.3788,0.2241,0.2241,2.0,9.434207,2.2,90.319,11967.490234,75495100.0,1.0537
Feb 22 2017,-0.3788,0.2241,0.2241,2.0,9.434207,2.2,90.319,11998.589844,91868800.0,1.0556
Feb 23 2017,-0.3788,0.2241,0.2241,2.0,9.434207,2.2,90.319,11947.830078,69772500.0,1.0581
Feb 24 2017,-0.3788,0.2241,0.2241,2.0,9.434207,2.2,90.319,11804.030273,98702100.0,1.0563
Feb 27 2017,-0.3788,0.2241,0.2241,2.0,9.434207,2.2,90.319,11822.669922,62847100.0,1.0587
Feb 28 2017,-0.3788,0.2241,0.2241,2.0,9.434207,2.2,90.319,11834.410156,71294600.0,1.0577
Mar 01 2017,-0.3689,0.2545,0.2545,1.5,9.3779,2.2,90.319,12067.19043,106268000.0,1.0547
Mar 02 2017,-0.3689,0.2545,0.2545,1.5,9.3779,2.2,90.319,12059.570313,79637900.0,1.0507
Mar 03 2017,-0.3689,0.2545,0.2545,1.5,9.3779,2.2,90.319,12027.360352,100194300.0,1.0623
Mar 06 2017,-0.3689,0.2545,0.2545,1.5,9.3779,2.2,90.319,11958.400391,96192800.0,1.0581
Mar 07 2017,-0.3689,0.2545,0.2545,1.5,9.3779,2.2,90.319,11966.139648,76452900.0,1.0566
Mar 08 2017,-0.3689,0.2545,0.2545,1.5,9.3779,2.2,90.319,11967.30957,96140500.0,1.0541
Mar 09 2017,-0.3689,0.2545,0.2545,1.5,9.3779,2.2,90.319,11978.389648,102964600.0,1.0577
Mar 10 2017,-0.3689,0.2545,0.2545,1.5,9.3779,2.2,90.319,11963.179688,107316000.0,1.0672
Mar 13 2017,-0.3689,0.2545,0.2545,1.5,9.3779,2.2,90.319,11990.030273,75690500.0,1.0654
Mar 14 2017,-0.3689,0.2545,0.2545,1.5,9.3779,2.2,90.319,11988.790039,105152600.0,1.0604
Mar 15 2017,-0.3689,0.2545,0.2545,1.5,9.3779,2.2,90.319,12009.870117,101358200.0,1.0735
Mar 16 2017,-0.3689,0.2545,0.2545,1.5,9.3779,2.2,90.319,12083.179688,119337500.0,1.0766
Mar 17 2017,-0.3689,0.2545,0.2545,1.5,9.3779,2.2,90.319,12095.240234,187435700.0,1.0738
Mar 20 2017,-0.3689,0.2545,0.2545,1.5,9.3779,2.2,90.319,12052.900391,107350200.0,1.0739
Mar 21 2017,-0.3689,0.2545,0.2545,1.5,9.3779,2.2,90.319,11962.129883,130893800.0,1.0811
Mar 22 2017,-0.3689,0.2545,0.2545,1.5,9.3779,2.2,90.319,11904.120117,106874600.0,1.0797
Mar 23 2017,-0.3689,0.2545,0.2545,1.5,9.3779,2.2,90.319,12039.679688,84715200.0,1.0783
Mar 24 2017,-0.3689,0.2545,0.2545,1.5,9.3779,2.2,90.319,12064.269531,92696000.0,1.0799
Mar 27 2017,-0.3689,0.2545,0.2545,1.5,9.3779,2.2,90.319,11996.070313,86289200.0,1.0865
Mar 28 2017,-0.3689,0.2545,0.2545,1.5,9.3779,2.2,90.319,12149.419922,92961200.0,1.0813
Mar 29 2017,-0.3689,0.2545,0.2545,1.5,9.3779,2.2,90.319,12203.0,101247900.0,1.0767
Mar 30 2017,-0.3689,0.2545,0.2545,1.5,9.3779,2.2,90.319,12256.429688,85850100.0,1.0675
Mar 31 2017,-0.3689,0.2545,0.2545,1.5,9.3779,2.2,90.319,12312.870117,109664900.0,1.0652
Apr 03 2017,-0.3469,0.2224,0.2224,1.9,9.227369,2.7,90.212,12257.200195,85845700.0,1.0671
Apr 04 2017,-0.3469,0.2224,0.2224,1.9,9.227369,2.7,90.212,12282.339844,114566700.0,1.0673
Apr 05 2017,-0.3469,0.2224,0.2224,1.9,9.227369,2.7,90.212,12217.540039,84216400.0,1.0663
Apr 06 2017,-0.3469,0.2224,0.2224,1.9,9.227369,2.7,90.212,12230.889648,74256200.0,1.0644
Apr 07 2017,-0.3469,0.2224,0.2224,1.9,9.227369,2.7,90.212,12225.05957,71891000.0,1.0590000000000002
Apr 10 2017,-0.3469,0.2224,0.2224,1.9,9.227369,2.7,90.212,12200.519531,56772300.0,1.0596
Apr 11 2017,-0.3469,0.2224,0.2224,1.9,9.227369,2.7,90.212,12139.349609,81596000.0,1.0602
Apr 12 2017,-0.3469,0.2224,0.2224,1.9,9.227369,2.7,90.212,12154.700195,74185200.0,1.0666
Apr 13 2017,-0.3469,0.2224,0.2224,1.9,9.227369,2.7,90.212,12109.0,73577600.0,1.0614
Apr 14 2017,-0.3469,0.2224,0.2224,1.9,9.227369,2.7,90.212,,,1.0612
Apr 17 2017,-0.3469,0.2224,0.2224,1.9,9.227369,2.7,90.212,,,1.0644
Apr 18 2017,-0.3469,0.2224,0.2224,1.9,9.227369,2.7,90.212,12000.44043,87088100.0,1.0734
Apr 19 2017,-0.3469,0.2224,0.2224,1.9,9.227369,2.7,90.212,12016.450195,83247900.0,1.0711
Apr 20 2017,-0.3469,0.2224,0.2224,1.9,9.227369,2.7,90.212,12027.320313,82816800.0,1.0717
Apr 21 2017,-0.3469,0.2224,0.2224,1.9,9.227369,2.7,90.212,12048.570313,106406900.0,1.0728
Apr 24 2017,-0.3469,0.2224,0.2224,1.9,9.227369,2.7,90.212,12454.980469,186060600.0,1.0867
Apr 25 2017,-0.3469,0.2224,0.2224,1.9,9.227369,2.7,90.212,12467.040039,91489400.0,1.0926
Apr 26 2017,-0.3469,0.2224,0.2224,1.9,9.227369,2.7,90.212,12472.799805,87667300.0,1.0903
Apr 27 2017,-0.3469,0.2224,0.2224,1.9,9.227369,2.7,90.212,12443.790039,101179400.0,1.0873
Apr 28 2017,-0.3469,0.2224,0.2224,1.9,9.227369,2.7,90.212,12438.009766,101811900.0,1.0897
May 01 2017,-0.3757,0.2347,0.2347,1.4,9.176358,2.7,90.212,,,1.0899
May 02 2017,-0.3757,0.2347,0.2347,1.4,9.176358,2.7,90.212,12507.900391,85263200.0,1.093
May 03 2017,-0.3757,0.2347,0.2347,1.4,9.176358,2.7,90.212,12527.839844,79318800.0,1.0885
May 04 2017,-0.3757,0.2347,0.2347,1.4,9.176358,2.7,90.212,12647.780273,102442000.0,1.0985
May 05 2017,-0.3757,0.2347,0.2347,1.4,9.176358,2.7,90.212,12716.889648,104480300.0,1.0998
May 08 2017,-0.3757,0.2347,0.2347,1.4,9.176358,2.7,90.212,12694.549805,97719300.0,1.0924
May 09 2017,-0.3757,0.2347,0.2347,1.4,9.176358,2.7,90.212,12749.120117,109857600.0,1.0873
May 10 2017,-0.3757,0.2347,0.2347,1.4,9.176358,2.7,90.212,12757.459961,104830700.0,1.0868
May 11 2017,-0.3757,0.2347,0.2347,1.4,9.176358,2.7,90.212,12711.05957,100141500.0,1.0861
May 12 2017,-0.3757,0.2347,0.2347,1.4,9.176358,2.7,90.212,12770.410156,106195300.0,1.0931
May 15 2017,-0.3757,0.2347,0.2347,1.4,9.176358,2.7,90.212,12807.040039,84466400.0,1.0975
May 16 2017,-0.3757,0.2347,0.2347,1.4,9.176358,2.7,90.212,12804.530273,77912000.0,1.1082
May 17 2017,-0.3757,0.2347,0.2347,1.4,9.176358,2.7,90.212,12631.610352,105679600.0,1.1159
May 18 2017,-0.3757,0.2347,0.2347,1.4,9.176358,2.7,90.212,12590.05957,119778200.0,1.1103
May 19 2017,-0.3757,0.2347,0.2347,1.4,9.176358,2.7,90.212,12638.69043,118293100.0,1.1207
May 22 2017,-0.3757,0.2347,0.2347,1.4,9.176358,2.7,90.212,12619.459961,73068700.0,1.1238
May 23 2017,-0.3757,0.2347,0.2347,1.4,9.176358,2.7,90.212,12659.150391,88301200.0,1.1183
May 24 2017,-0.3757,0.2347,0.2347,1.4,9.176358,2.7,90.212,12642.870117,71515700.0,1.1219
May 25 2017,-0.3757,0.2347,0.2347,1.4,9.176358,2.7,90.212,12621.719727,57697300.0,1.121
May 26 2017,-0.3757,0.2347,0.2347,1.4,9.176358,2.7,90.212,12602.179688,73290800.0,1.1183
May 29 2017,-0.3757,0.2347,0.2347,1.4,9.176358,2.7,90.212,12628.950195,36925100.0,1.1166
May 30 2017,-0.3757,0.2347,0.2347,1.4,9.176358,2.7,90.212,12598.679688,72307400.0,1.1185
May 31 2017,-0.3757,0.2347,0.2347,1.4,9.176358,2.7,90.212,12615.05957,136040800.0,1.1244
Jun 01 2017,-0.3937,0.128,0.128,1.3,9.053118,2.7,90.212,12664.919922,87581100.0,1.1213
Jun 02 2017,-0.3937,0.128,0.128,1.3,9.053118,2.7,90.212,12822.94043,88411500.0,1.1282
Jun 05 2017,-0.3937,0.128,0.128,1.3,9.053118,2.7,90.212,,,1.1254
Jun 06 2017,-0.3937,0.128,0.128,1.3,9.053118,2.7,90.212,12690.120117,81639700.0,1.1277
Jun 07 2017,-0.3937,0.128,0.128,1.3,9.053118,2.7,90.212,12672.490234,123266300.0,1.1257
Jun 08 2017,-0.3937,0.128,0.128,1.3,9.053118,2.7,90.212,12713.580078,97505300.0,1.1214
Jun 09 2017,-0.3937,0.128,0.128,1.3,9.053118,2.7,90.212,12815.719727,90523800.0,1.1195
Jun 12 2017,-0.3937,0.128,0.128,1.3,9.053118,2.7,90.212,12690.44043,94035600.0,1.1203
Jun 13 2017,-0.3937,0.128,0.128,1.3,9.053118,2.7,90.212,12764.980469,74520800.0,1.1216
Jun 14 2017,-0.3937,0.128,0.128,1.3,9.053118,2.7,90.212,12805.950195,103932600.0,1.1218
Jun 15 2017,-0.3937,0.128,0.128,1.3,9.053118,2.7,90.212,12691.80957,119859300.0,1.1145
Jun 16 2017,-0.3937,0.128,0.128,1.3,9.053118,2.7,90.212,12752.730469,216892800.0,1.1197
Jun 19 2017,-0.3937,0.128,0.128,1.3,9.053118,2.7,90.212,12888.950195,77935300.0,1.1149
Jun 20 2017,-0.3937,0.128,0.128,1.3,9.053118,2.7,90.212,12814.790039,79018800.0,1.1134
Jun 21 2017,-0.3937,0.128,0.128,1.3,9.053118,2.7,90.212,12774.259766,69868700.0,1.1168
Jun 22 2017,-0.3937,0.128,0.128,1.3,9.053118,2.7,90.212,12794.0,71786400.0,1.1153
Jun 23 2017,-0.3937,0.128,0.128,1.3,9.053118,2.7,90.212,12733.410156,76118600.0,1.1194
Jun 26 2017,-0.3937,0.128,0.128,1.3,9.053118,2.7,90.212,12770.830078,68282500.0,1.1182
Jun 27 2017,-0.3937,0.128,0.128,1.3,9.053118,2.7,90.212,12671.019531,107010400.0,1.1339
Jun 28 2017,-0.3937,0.128,0.128,1.3,9.053118,2.7,90.212,12647.269531,103590500.0,1.1378
Jun 29 2017,-0.3937,0.128,0.128,1.3,9.053118,2.7,90.212,12416.19043,115458700.0,1.1441
Jun 30 2017,-0.3937,0.128,0.128,1.3,9.053118,2.7,90.212,12325.120117,103836900.0,1.1426
Jul 03 2017,-0.3694,0.258,0.258,1.3,9.043109,3.0,89.294,12475.30957,77064400.0,1.1364
Jul 04 2017,-0.3694,0.258,0.258,1.3,9.043109,3.0,89.294,12437.129883,64565700.0,1.1345
Jul 05 2017,-0.3694,0.258,0.258,1.3,9.043109,3.0,89.294,12453.679688,82624300.0,1.1353
Jul 06 2017,-0.3694,0.258,0.258,1.3,9.043109,3.0,89.294,12381.25,112350300.0,1.1423
Jul 07 2017,-0.3694,0.258,0.258,1.3,9.043109,3.0,89.294,12388.679688,79018600.0,1.1401
Jul 10 2017,-0.3694,0.258,0.258,1.3,9.043109,3.0,89.294,12445.919922,69350000.0,1.14
Jul 11 2017,-0.3694,0.258,0.258,1.3,9.043109,3.0,89.294,12437.019531,72659800.0,1.1467
Jul 12 2017,-0.3694,0.258,0.258,1.3,9.043109,3.0,89.294,12626.580078,96765800.0,1.1412
Jul 13 2017,-0.3694,0.258,0.258,1.3,9.043109,3.0,89.294,12641.330078,79125000.0,1.1399
Jul 14 2017,-0.3694,0.258,0.258,1.3,9.043109,3.0,89.294,12631.719727,68298600.0,1.1469
Jul 17 2017,-0.3694,0.258,0.258,1.3,9.043109,3.0,89.294,12587.160156,53127900.0,1.1479
Jul 18 2017,-0.3694,0.258,0.258,1.3,9.043109,3.0,89.294,12430.389648,86983300.0,1.1555
Jul 19 2017,-0.3694,0.258,0.258,1.3,9.043109,3.0,89.294,12452.049805,75200200.0,1.1515
Jul 20 2017,-0.3694,0.258,0.258,1.3,9.043109,3.0,89.294,12447.25,104089900.0,1.1631
Jul 21 2017,-0.3694,0.258,0.258,1.3,9.043109,3.0,89.294,12240.05957,132722600.0,1.1663
Jul 24 2017,-0.3694,0.258,0.258,1.3,9.043109,3.0,89.294,12208.950195,86156000.0,1.1642
Jul 25 2017,-0.3694,0.258,0.258,1.3,9.043109,3.0,89.294,12264.30957,78204400.0,1.1652
Jul 26 2017,-0.3694,0.258,0.258,1.3,9.043109,3.0,89.294,12305.110352,79222400.0,1.1734
Jul 27 2017,-0.3694,0.258,0.258,1.3,9.043109,3.0,89.294,12212.040039,99753700.0,1.1677
Jul 28 2017,-0.3694,0.258,0.258,1.3,9.043109,3.0,89.294,12162.700195,90333400.0,1.1752
Jul 31 2017,-0.3694,0.258,0.258,1.3,9.043109,3.0,89.294,12118.25,86603200.0,1.1842
Aug 01 2017,-0.4247,0.177,0.177,1.5,8.971966,3.0,89.294,12251.290039,86925400.0,1.1801
Aug 02 2017,-0.4247,0.177,0.177,1.5,8.971966,3.0,89.294,12181.480469,85734300.0,1.1856
Aug 03 2017,-0.4247,0.177,0.177,1.5,8.971966,3.0,89.294,12154.719727,78980400.0,1.187
Aug 04 2017,-0.4247,0.177,0.177,1.5,8.971966,3.0,89.294,12297.719727,95613700.0,1.1772
Aug 07 2017,-0.4247,0.177,0.177,1.5,8.971966,3.0,89.294,12257.169922,66014200.0,1.1795
Aug 08 2017,-0.4247,0.177,0.177,1.5,8.971966,3.0,89.294,12292.049805,69019400.0,1.175
Aug 09 2017,-0.4247,0.177,0.177,1.5,8.971966,3.0,89.294,12154.0,114678900.0,1.1759
Aug 10 2017,-0.4247,0.177,0.177,1.5,8.971966,3.0,89.294,12014.299805,94920700.0,1.1772
Aug 11 2017,-0.4247,0.177,0.177,1.5,8.971966,3.0,89.294,12014.05957,91074000.0,1.182
Aug 14 2017,-0.4247,0.177,0.177,1.5,8.971966,3.0,89.294,12165.120117,77716000.0,1.178
Aug 15 2017,-0.4247,0.177,0.177,1.5,8.971966,3.0,89.294,12177.040039,60311100.0,1.1735
Aug 16 2017,-0.4247,0.177,0.177,1.5,8.971966,3.0,89.294,12263.860352,64669800.0,1.177
Aug 17 2017,-0.4247,0.177,0.177,1.5,8.971966,3.0,89.294,12203.459961,74151700.0,1.1724
Aug 18 2017,-0.4247,0.177,0.177,1.5,8.971966,3.0,89.294,12165.19043,87826700.0,1.1762
Aug 21 2017,-0.4247,0.177,0.177,1.5,8.971966,3.0,89.294,12065.990234,69988000.0,1.1816
Aug 22 2017,-0.4247,0.177,0.177,1.5,8.971966,3.0,89.294,12229.339844,66555500.0,1.1762
Aug 23 2017,-0.4247,0.177,0.177,1.5,8.971966,3.0,89.294,12174.299805,63958300.0,1.1808
Aug 24 2017,-0.4247,0.177,0.177,1.5,8.971966,3.0,89.294,12180.830078,62852100.0,1.1799
Aug 25 2017,-0.4247,0.177,0.177,1.5,8.971966,3.0,89.294,12167.94043,57519600.0,1.1926
Aug 28 2017,-0.4247,0.177,0.177,1.5,8.971966,3.0,89.294,12123.469727,34804100.0,1.1979
Aug 29 2017,-0.4247,0.177,0.177,1.5,8.971966,3.0,89.294,11945.879883,97873800.0,1.1972
Aug 30 2017,-0.4247,0.177,0.177,1.5,8.971966,3.0,89.294,12002.469727,57255200.0,1.1883
Aug 31 2017,-0.4247,0.177,0.177,1.5,8.971966,3.0,89.294,12055.839844,78301400.0,1.1909999999999998
Sep 01 2017,-0.4281,0.1343,0.1343,1.6,8.885304,3.0,89.294,12142.639648,73532600.0,1.1859
Sep 04 2017,-0.4281,0.1343,0.1343,1.6,8.885304,3.0,89.294,12102.209961,43695300.0,1.1896
Sep 05 2017,-0.4281,0.1343,0.1343,1.6,8.885304,3.0,89.294,12123.709961,65653200.0,1.1914
Sep 06 2017,-0.4281,0.1343,0.1343,1.6,8.885304,3.0,89.294,12214.540039,83032800.0,1.1917
Sep 07 2017,-0.4281,0.1343,0.1343,1.6,8.885304,3.0,89.294,12296.629883,93698400.0,1.2023
Sep 08 2017,-0.4281,0.1343,0.1343,1.6,8.885304,3.0,89.294,12303.980469,61395700.0,1.2035
Sep 11 2017,-0.4281,0.1343,0.1343,1.6,8.885304,3.0,89.294,12475.240234,76820300.0,1.1953
Sep 12 2017,-0.4281,0.1343,0.1343,1.6,8.885304,3.0,89.294,12524.769531,85086300.0,1.1967
Sep 13 2017,-0.4281,0.1343,0.1343,1.6,8.885304,3.0,89.294,12553.570313,79884400.0,1.1886
Sep 14 2017,-0.4281,0.1343,0.1343,1.6,8.885304,3.0,89.294,12540.450195,83038500.0,1.1919
Sep 15 2017,-0.4281,0.1343,0.1343,1.6,8.885304,3.0,89.294,12518.80957,192005900.0,1.1943
Sep 18 2017,-0.4281,0.1343,0.1343,1.6,8.885304,3.0,89.294,12559.389648,58346600.0,1.1954
Sep 19 2017,-0.4281,0.1343,0.1343,1.6,8.885304,3.0,89.294,12561.790039,74220900.0,1.1994
Sep 20 2017,-0.4281,0.1343,0.1343,1.6,8.885304,3.0,89.294,12569.169922,101687800.0,1.1893
Sep 21 2017,-0.4281,0.1343,0.1343,1.6,8.885304,3.0,89.294,12600.030273,100812400.0,1.1941
Sep 22 2017,-0.4281,0.1343,0.1343,1.6,8.885304,3.0,89.294,12592.349609,76471000.0,1.1954
Sep 25 2017,-0.4281,0.1343,0.1343,1.6,8.885304,3.0,89.294,12594.80957,78636700.0,1.1848
Sep 26 2017,-0.4281,0.1343,0.1343,1.6,8.885304,3.0,89.294,12605.200195,73188900.0,1.1793
Sep 27 2017,-0.4281,0.1343,0.1343,1.6,8.885304,3.0,89.294,12657.410156,79754300.0,1.1744
Sep 28 2017,-0.4281,0.1343,0.1343,1.6,8.885304,3.0,89.294,12704.650391,84947500.0,1.1786
Sep 29 2017,-0.4281,0.1343,0.1343,1.6,8.885304,3.0,89.294,12828.860352,104900700.0,1.1814
Oct 02 2017,-0.4213,0.1548,0.1548,1.4,8.7771,3.1,87.689,12902.650391,72676600.0,1.1732
Oct 03 2017,-0.4213,0.1548,0.1548,1.4,8.7771,3.1,87.689,,,1.1744
Oct 04 2017,-0.4213,0.1548,0.1548,1.4,8.7771,3.1,87.689,12970.519531,115228700.0,1.1759
Oct 05 2017,-0.4213,0.1548,0.1548,1.4,8.7771,3.1,87.689,12968.049805,78532500.0,1.1711
Oct 06 2017,-0.4213,0.1548,0.1548,1.4,8.7771,3.1,87.689,12955.94043,73029000.0,1.1734
Oct 09 2017,-0.4213,0.1548,0.1548,1.4,8.7771,3.1,87.689,12976.400391,60873300.0,1.1740000000000002
Oct 10 2017,-0.4213,0.1548,0.1548,1.4,8.7771,3.1,87.689,12949.25,65253500.0,1.1806
Oct 11 2017,-0.4213,0.1548,0.1548,1.4,8.7771,3.1,87.689,12970.679688,72867400.0,1.1859
Oct 12 2017,-0.4213,0.1548,0.1548,1.4,8.7771,3.1,87.689,12982.889648,74255600.0,1.1831
Oct 13 2017,-0.4213,0.1548,0.1548,1.4,8.7771,3.1,87.689,12991.870117,68144900.0,1.1823
Oct 16 2017,-0.4213,0.1548,0.1548,1.4,8.7771,3.1,87.689,13003.700195,54658400.0,1.1797
Oct 17 2017,-0.4213,0.1548,0.1548,1.4,8.7771,3.1,87.689,12995.05957,68180700.0,1.1766
Oct 18 2017,-0.4213,0.1548,0.1548,1.4,8.7771,3.1,87.689,13043.030273,63736500.0,1.1787
Oct 19 2017,-0.4213,0.1548,0.1548,1.4,8.7771,3.1,87.689,12990.099609,79869000.0,1.1852
Oct 20 2017,-0.4213,0.1548,0.1548,1.4,8.7771,3.1,87.689,12991.280273,81061300.0,1.1785
Oct 23 2017,-0.4213,0.1548,0.1548,1.4,8.7771,3.1,87.689,13003.139648,59592200.0,1.1749
Oct 24 2017,-0.4213,0.1548,0.1548,1.4,8.7771,3.1,87.689,13013.19043,94414800.0,1.1761
Oct 25 2017,-0.4213,0.1548,0.1548,1.4,8.7771,3.1,87.689,12953.410156,92501800.0,1.1813
Oct 26 2017,-0.4213,0.1548,0.1548,1.4,8.7771,3.1,87.689,13133.280273,110206500.0,1.165
Oct 27 2017,-0.4213,0.1548,0.1548,1.4,8.7771,3.1,87.689,13217.540039,103764300.0,1.161
Oct 30 2017,-0.4213,0.1548,0.1548,1.4,8.7771,3.1,87.689,13229.570313,71315000.0,1.1651
Oct 31 2017,-0.4213,0.1548,0.1548,1.4,8.7771,3.1,87.689,,,1.1646
Nov 01 2017,-0.4823,0.0522,0.0522,1.5,8.70428,3.1,87.689,13465.509766,124587600.0,1.1619
Nov 02 2017,-0.4823,0.0522,0.0522,1.5,8.70428,3.1,87.689,13440.929688,93972700.0,1.1658
Nov 03 2017,-0.4823,0.0522,0.0522,1.5,8.70428,3.1,87.689,13478.860352000003,87298600.0,1.1609
Nov 06 2017,-0.4823,0.0522,0.0522,1.5,8.70428,3.1,87.689,13468.790038999998,89626000.0,1.161
Nov 07 2017,-0.4823,0.0522,0.0522,1.5,8.70428,3.1,87.689,13379.269531,86286300.0,1.1587
