date,m3 yield,m6 yield,y1 yield,y5 yield,y5 inflation indexed,y10 yield,y10 inflation indexed,m3 secondary,m6 secondary,spy,eur_usd
2019-02-13,2.44,2.51,2.55,2.53,0.77,2.71,0.85,2.39,2.45,264.067138671875,1.1334655284881592
2019-02-14,2.43,2.51,2.53,2.48,0.74,2.66,0.81,2.38,2.45,263.4814147949219,1.12649405002594
2019-02-15,2.43,2.50,2.55,2.49,0.74,2.66,0.80,2.38,2.44,266.35260009765625,1.1295350790023804
2019-02-18,,,,,,,,,,,1.1298030614852905
2019-02-19,2.45,2.52,2.54,2.47,0.71,2.65,0.78,2.41,2.46,266.8135681152344,1.131196141242981
2019-02-20,2.45,2.51,2.54,2.47,0.68,2.65,0.76,2.40,2.45,267.351318359375,1.1343011856079102
2019-02-21,2.45,2.51,2.55,2.51,0.71,2.69,0.78,2.40,2.45,266.40069580078125,1.1346358060836792
2019-02-22,2.46,2.51,2.55,2.47,0.65,2.65,0.74,2.41,2.45,268.0523376464844,1.1343011856079102
2019-02-25,2.47,2.51,2.56,2.48,0.66,2.67,0.75,2.42,2.45,268.417236328125,1.1342240571975708
2019-02-26,2.45,2.51,2.55,2.45,0.63,2.64,0.72,2.40,2.45,268.2251892089844,1.1367511749267578
2019-02-27,2.45,2.52,2.54,2.49,0.65,2.69,0.76,2.40,2.46,268.10992431640625,1.1393154859542847
2019-02-28,2.45,2.50,2.54,2.52,0.68,2.73,0.78,2.40,2.44,267.61053466796875,1.1380189657211304
2019-03-01,2.44,2.52,2.55,2.56,0.71,2.76,0.80,2.39,2.45,269.2815246582031,1.1373459100723267
2019-03-04,2.46,2.54,2.54,2.53,0.69,2.72,0.78,2.41,2.47,268.302001953125,1.1375917196273804
2019-03-05,2.46,2.53,2.54,2.53,0.70,2.72,0.79,2.41,2.46,267.93707275390625,1.1337354183197021
2019-03-06,2.47,2.53,2.54,2.49,0.68,2.69,0.78,2.41,2.46,266.3142395019531,1.1307101249694824
2019-03-07,2.45,2.52,2.52,2.44,0.64,2.64,0.74,2.40,2.45,264.0863342285156,1.1314009428024292
2019-03-08,2.46,2.52,2.53,2.42,0.62,2.62,0.72,2.41,2.45,263.5581970214844,1.1198333501815796
2019-03-11,2.46,2.54,2.53,2.44,0.62,2.64,0.73,2.41,2.47,267.380126953125,1.1232421398162842
2019-03-12,2.46,2.53,2.52,2.41,0.60,2.61,0.71,2.41,2.46,268.3883972167969,1.1259232759475708
2019-03-13,2.45,2.53,2.53,2.42,0.58,2.61,0.69,2.40,2.46,270.16497802734375,1.1287446022033691
2019-03-14,2.45,2.52,2.52,2.43,0.58,2.63,0.69,2.40,2.45,269.9920349121094,1.133105993270874
2019-03-15,2.45,2.52,2.52,2.40,0.54,2.59,0.65,2.40,2.45,271.3260192871094,1.1308379173278809
2019-03-18,2.44,2.51,2.52,2.42,0.54,2.60,0.64,2.39,2.44,272.309814453125,1.1319772005081177
2019-03-19,2.46,2.52,2.50,2.42,0.57,2.61,0.66,2.41,2.45,272.3773193359375,1.133619785308838
2019-03-20,2.48,2.49,2.47,2.34,0.46,2.54,0.58,2.42,2.42,271.5574645996094,1.135486125946045
2019-03-21,2.49,2.50,2.48,2.34,0.48,2.54,0.58,2.43,2.43,274.6246643066406,1.1427918672561646
2019-03-22,2.46,2.48,2.45,2.24,0.44,2.44,0.54,2.41,2.41,269.3391418457031,1.1375011205673218
2019-03-25,2.46,2.49,2.41,2.21,0.44,2.43,0.55,2.41,2.42,269.1365661621094,1.129586100578308
2019-03-26,2.46,2.49,2.44,2.18,0.43,2.41,0.55,2.41,2.42,271.14276123046875,1.131580114364624
2019-03-27,2.44,2.46,2.40,2.18,0.44,2.39,0.55,2.39,2.39,269.7248840332031,1.127484679222107
2019-03-28,2.43,2.44,2.40,2.20,0.48,2.39,0.56,2.38,2.37,270.74725341796875,1.1251758337020874
2019-03-29,2.40,2.44,2.40,2.23,0.45,2.41,0.53,2.35,2.37,272.4544982910156,1.1230024099349976
2019-04-01,2.43,2.46,2.41,2.31,0.49,2.49,0.59,2.38,2.39,275.68560791015625,1.1205737590789795
2019-04-02,2.42,2.45,2.41,2.28,0.47,2.48,0.58,2.37,2.38,275.8206481933594,1.1203854084014893
2019-04-03,2.44,2.45,2.41,2.32,0.51,2.52,0.61,2.39,2.38,276.2546691894531,1.1246949434280396
2019-04-04,2.44,2.46,2.41,2.32,0.51,2.51,0.61,2.39,2.39,276.9876708984375,1.1225864887237549
2019-04-05,2.44,2.46,2.43,2.31,0.52,2.50,0.60,2.39,2.39,278.3283386230469,
2019-04-08,2.43,2.48,2.43,2.33,0.52,2.52,0.61,2.38,2.41,278.5405578613281,1.1256444454193115
2019-04-09,2.42,2.46,2.42,2.31,0.51,2.51,0.60,2.37,2.39,277.1130676269531,1.126697063446045
2019-04-10,2.43,2.46,2.41,2.28,0.45,2.48,0.54,2.38,2.39,278.0583190917969,1.1276500225067139
2019-04-11,2.43,2.46,2.44,2.31,0.49,2.51,0.57,2.38,2.39,277.98114013671875,1.1260753870010376
2019-04-12,2.44,2.47,2.44,2.38,0.52,2.56,0.61,2.39,2.40,279.8619384765625,
2019-04-15,2.43,2.46,2.43,2.37,0.52,2.55,0.61,2.38,2.39,279.6786193847656,1.1304928064346313
2019-04-16,2.43,2.47,2.45,2.41,0.55,2.60,0.64,2.38,2.40,279.8619384765625,1.128502607345581
2019-04-17,2.44,2.47,2.44,2.40,0.56,2.59,0.65,2.39,2.40,279.1771240234375,1.129713773727417
2019-04-18,2.42,2.47,2.44,2.38,0.52,2.57,0.62,2.37,2.40,279.7268981933594,1.1235954761505127
2019-04-19,,,,,,,,,,,
2019-04-22,2.44,2.47,2.46,2.39,0.52,2.59,0.64,2.39,2.40,279.96795654296875,1.1258978843688965
2019-04-23,2.45,2.46,2.43,2.36,0.49,2.57,0.62,2.40,2.39,282.4853515625,1.122435212135315
2019-04-24,2.44,2.46,2.42,2.32,0.45,2.53,0.57,2.39,2.39,281.8584289550781,1.1153494119644165
2019-04-25,2.43,2.46,2.42,2.33,0.47,2.54,0.56,2.38,2.39,281.6848449707031,1.113684892654419
2019-04-26,2.42,2.46,2.41,2.29,0.43,2.51,0.54,2.37,2.39,282.99658203125,
2019-04-29,2.44,2.47,2.42,2.32,0.46,2.54,0.58,2.39,2.40,283.4402160644531,1.1185182332992554
2019-04-30,2.43,2.46,2.39,2.28,0.43,2.51,0.56,2.38,2.39,283.58489990234375,1.121604323387146
2019-05-01,2.43,2.44,2.39,2.31,0.48,2.52,0.59,2.38,2.37,281.453369140625,1.1200841665267944
2019-05-02,2.47,2.46,2.41,2.34,0.56,2.55,0.66,2.41,2.39,280.8456726074219,1.1173559427261353
2019-05-03,2.43,2.46,2.41,2.33,0.53,2.54,0.63,2.38,2.39,283.5945739746094,
2019-05-06,2.44,2.46,2.39,2.30,0.49,2.51,0.60,2.39,2.39,282.4275207519531,1.1201846599578857
2019-05-07,2.43,2.46,2.37,2.25,0.49,2.45,0.58,2.38,2.39,277.7110290527344,1.1191065311431885
2019-05-08,2.43,2.45,2.37,2.28,0.53,2.49,0.62,2.38,2.38,277.32525634765625,1.1198333501815796
2019-05-09,2.43,2.46,2.36,2.25,0.52,2.45,0.60,2.38,2.39,276.48614501953125,1.1222084760665894
2019-05-10,2.43,2.45,2.36,2.26,0.51,2.47,0.59,2.38,2.38,277.87506103515625,
2019-05-13,2.41,2.42,2.32,2.18,0.45,2.40,0.55,2.36,2.35,270.8919677734375,1.1232547760009766
2019-05-14,2.41,2.43,2.32,2.20,0.45,2.42,0.56,2.36,2.36,273.3418273925781,1.1204482316970825
2019-05-15,2.42,2.43,2.30,2.15,0.41,2.37,0.54,2.37,2.36,274.9429016113281,1.1207244396209717
2019-05-16,2.40,2.43,2.33,2.18,0.43,2.40,0.56,2.35,2.36,277.4892272949219,1.1173559427261353
2019-05-17,2.39,2.42,2.33,2.17,0.46,2.39,0.58,2.34,2.35,275.6951904296875,
2019-05-20,2.39,2.42,2.34,2.21,0.50,2.41,0.60,2.34,2.35,273.8723449707031,1.1168566942214966
2019-05-21,2.39,2.42,2.36,2.23,0.51,2.43,0.60,2.34,2.35,276.3414306640625,
2019-05-22,2.38,2.41,2.37,2.19,0.51,2.39,0.60,2.33,2.34,275.49267578125,1.1155484914779663
2019-05-23,2.37,2.40,2.32,2.11,0.49,2.31,0.58,2.32,2.33,272.12652587890625,1.1184556484222412
2019-05-24,2.35,2.39,2.33,2.12,0.50,2.32,0.56,2.30,2.32,272.74383544921875,
2019-05-27,,,,,,,,,,,1.1193821430206299
2019-05-28,2.37,2.38,2.31,2.06,0.48,2.26,0.53,2.32,2.31,270.2071533203125,1.1170687675476074
2019-05-29,2.37,2.38,2.30,2.05,0.46,2.25,0.50,2.32,2.31,268.3939514160156,1.1137346029281616
2019-05-30,2.38,2.40,2.29,2.03,0.44,2.22,0.48,2.33,2.33,269.1269226074219,1.1131147146224976
2019-05-31,2.35,2.35,2.21,1.93,0.35,2.14,0.40,2.30,2.29,265.5003967285156,
2019-06-03,2.35,2.31,2.11,1.83,0.27,2.07,0.34,2.30,2.24,264.8251953125,1.124631643295288
2019-06-04,2.35,2.29,2.11,1.89,0.30,2.12,0.38,2.30,2.23,270.57366943359375,1.1254037618637085
2019-06-05,2.35,2.25,2.04,1.86,0.27,2.12,0.37,2.30,2.19,272.9174499511719,1.1229015588760376
2019-06-06,2.33,2.22,2.02,1.88,0.30,2.12,0.39,2.28,2.16,274.6921081542969,1.1276500225067139
2019-06-07,2.28,2.15,1.97,1.85,0.24,2.09,0.35,2.23,2.10,277.44097900390625,
2019-06-10,2.29,2.21,2.03,1.91,0.31,2.15,0.42,2.24,2.15,278.714111328125,1.1318106651306152
2019-06-11,2.27,2.21,2.05,1.92,0.35,2.15,0.43,2.22,2.15,278.6466369628906,1.1329518556594849
2019-06-12,2.24,2.20,2.02,1.88,0.35,2.13,0.42,2.19,2.14,278.1547546386719,1.1295605897903442
2019-06-13,2.19,2.18,2.00,1.84,0.33,2.10,0.42,2.14,2.12,279.3024597167969,1.1280443668365479
2019-06-14,2.20,2.18,2.00,1.85,0.37,2.09,0.46,2.15,2.12,278.9938659667969,
2019-06-17,2.23,2.20,2.03,1.85,0.40,2.09,0.48,2.18,2.14,279.1000061035156,1.1224603652954102
2019-06-18,2.22,2.20,2.04,1.83,0.34,2.06,0.42,2.17,2.14,282.0224304199219,1.1198208332061768
2019-06-19,2.18,2.11,1.96,1.77,0.24,2.03,0.36,2.13,2.05,282.65899658203125,1.1238480806350708
2019-06-20,2.14,2.04,1.91,1.74,0.16,2.01,0.27,2.09,1.99,285.3595886230469,1.1295605897903442
2019-06-21,2.11,2.05,1.95,1.80,0.20,2.07,0.34,2.07,2.00,284.94482421875,
2019-06-24,2.13,2.10,1.92,1.75,0.18,2.02,0.31,2.08,2.04,284.5959167480469,1.140029788017273
2019-06-25,2.12,2.10,1.93,1.73,0.21,2.00,0.33,2.07,2.04,281.8045654296875,1.1369967460632324
2019-06-26,2.15,2.12,1.96,1.80,0.24,2.05,0.35,2.10,2.06,281.52349853515625,1.1374752521514893
2019-06-27,2.14,2.12,1.93,1.76,0.23,2.01,0.33,2.09,2.06,282.52178955078125,1.1372941732406616
2019-06-28,2.12,2.09,1.92,1.76,0.23,2.00,0.31,2.08,2.04,283.9755859375,
2019-07-01,2.21,2.10,1.94,1.79,0.26,2.03,0.34,2.16,2.04,286.5536804199219,1.1287446022033691
2019-07-02,2.20,2.09,1.91,1.75,0.25,1.98,0.33,2.15,2.03,287.29998779296875,1.1293054819107056
2019-07-03,2.21,2.08,1.91,1.74,0.23,1.96,0.31,2.16,2.03,289.5969543457031,1.1287955045700073
2019-07-04,,,,,,,,,,,1.128579020500183
2019-07-05,2.23,2.14,1.98,1.84,0.29,2.04,0.35,2.18,2.09,289.2674255371094,
2019-07-08,2.26,2.14,1.99,1.86,0.31,2.05,0.35,2.21,2.08,287.677978515625,1.121604323387146
2019-07-09,2.26,2.15,2.00,1.88,0.32,2.07,0.36,2.21,2.09,288.0365295410156,1.120824933052063
2019-07-10,2.20,2.07,1.93,1.82,0.23,2.07,0.33,2.15,2.02,289.4128112792969,1.125885248184204
2019-07-11,2.17,2.08,1.97,1.88,0.25,2.13,0.36,2.12,2.03,290.0912170410156,1.1252391338348389
2019-07-12,2.14,2.07,1.96,1.86,0.24,2.12,0.35,2.10,2.02,291.3899841308594,
2019-07-15,2.16,2.06,1.95,1.84,0.23,2.09,0.32,2.11,2.00,291.4868469238281,1.1261768341064453
2019-07-16,2.15,2.06,2.00,1.88,0.25,2.13,0.33,2.10,2.01,290.54681396484375,1.1212271451950073
2019-07-17,2.14,2.04,1.95,1.83,0.23,2.06,0.31,2.09,1.99,288.569580078125,1.12296462059021
2019-07-18,2.05,2.01,1.90,1.78,0.18,2.04,0.25,2.01,1.96,289.62603759765625,1.1261515617370605
2019-07-19,2.06,2.03,1.94,1.80,0.20,2.05,0.25,2.02,1.98,288.01715087890625,
2019-07-22,2.09,2.08,1.95,1.80,0.21,2.05,0.26,2.04,2.02,288.7246398925781,1.1206114292144775
2019-07-23,2.06,2.09,1.97,1.83,0.22,2.08,0.27,2.02,2.03,290.7890930175781,1.1151255369186401
2019-07-24,2.10,2.08,1.98,1.82,0.23,2.05,0.26,2.05,2.03,292.1556396484375,1.1142433881759644
2019-07-25,2.10,2.08,1.99,1.85,0.25,2.08,0.28,2.06,2.03,290.760009765625,1.1146159172058105
2019-07-26,2.12,2.10,2.00,1.85,0.28,2.08,0.30,2.08,2.05,292.7080383300781,
2019-07-29,2.12,2.10,1.98,1.84,0.27,2.06,0.29,2.07,2.04,292.17498779296875,1.1143054962158203
2019-07-30,2.08,2.07,1.97,1.84,0.26,2.06,0.28,2.04,2.02,291.45782470703125,1.1157974004745483
2019-07-31,2.08,2.10,2.00,1.84,0.28,2.02,0.26,2.04,2.04,288.2691650390625,1.1071745157241821
2019-08-01,2.07,2.04,1.88,1.68,0.21,1.90,0.20,2.03,1.99,285.7589416503906,1.1078859567642212
2019-08-02,2.06,2.02,1.85,1.66,0.21,1.86,0.20,2.02,1.97,283.6073303222656,
2019-08-05,2.05,1.99,1.78,1.55,0.16,1.75,0.15,2.00,1.94,275.078369140625,1.1243788003921509
2019-08-06,2.05,2.00,1.80,1.53,0.13,1.73,0.11,2.01,1.95,278.9357604980469,1.1206992864608765
2019-08-07,2.02,1.95,1.75,1.52,0.14,1.71,0.09,1.98,1.90,279.1005554199219,1.1204355955123901
2019-08-08,2.02,1.96,1.79,1.54,0.11,1.72,0.07,1.98,1.91,284.57647705078125,1.1187183856964111
2019-08-09,2.00,1.95,1.78,1.57,0.13,1.74,0.08,1.96,1.90,282.6380615234375,
2019-08-12,2.00,1.94,1.75,1.49,0.10,1.65,0.04,1.96,1.89,279.1974792480469,1.1218308210372925
2019-08-13,2.00,1.96,1.86,1.57,0.13,1.68,0.05,1.96,1.91,283.5393981933594,1.1177055835723877
2019-08-14,1.96,1.92,1.79,1.51,0.15,1.59,0.02,1.92,1.87,275.1558532714844,1.1143302917480469
2019-08-15,1.91,1.86,1.72,1.42,0.08,1.52,-0.02,1.87,1.81,275.8827819824219,1.1113580465316772
2019-08-16,1.87,1.85,1.71,1.42,0.08,1.55,0.01,1.83,1.80,279.9533996582031,
2019-08-19,1.94,1.90,1.75,1.47,0.11,1.60,0.04,1.90,1.85,283.32623291015625,1.1083157062530518
2019-08-20,1.94,1.89,1.72,1.42,0.08,1.55,0.02,1.90,1.84,281.15521240234375,1.1097793579101562
2019-08-21,1.97,1.90,1.77,1.47,0.13,1.59,0.05,1.93,1.85,283.4425354003906,1.10907781124115
2019-08-22,2.00,1.91,1.79,1.50,0.15,1.62,0.07,1.96,1.86,283.35528564453125,1.1084016561508179
2019-08-23,1.97,1.87,1.73,1.40,0.05,1.52,-0.02,1.93,1.83,276.07659912109375,
2019-08-26,2.01,1.90,1.75,1.43,0.09,1.54,0.00,1.96,1.85,279.1296081542969,1.1103708744049072
2019-08-27,1.98,1.94,1.77,1.40,0.04,1.49,-0.06,1.94,1.89,278.034423828125,1.109004020690918
2019-08-28,1.99,1.89,1.74,1.37,0.01,1.47,-0.08,1.95,1.84,279.9922180175781,1.1085859537124634
2019-08-29,1.99,1.89,1.75,1.40,0.01,1.50,-0.09,1.95,1.84,283.5685119628906,1.1061947345733643
2019-08-30,1.99,1.89,1.76,1.39,0.04,1.50,-0.05,1.95,1.84,283.4425354003906,
2019-09-02,,,,,,,,,,,1.0968520641326904
2019-09-03,1.98,1.88,1.72,1.35,0.06,1.47,-0.03,1.94,1.83,281.7851867675781,1.0974539518356323
2019-09-04,1.97,1.87,1.69,1.32,0.01,1.47,-0.04,1.93,1.82,284.98358154296875,1.10349702835083
2019-09-05,1.97,1.88,1.73,1.43,0.08,1.57,0.01,1.93,1.83,288.6471252441406,1.1036310195922852
2019-09-06,1.96,1.88,1.73,1.42,0.07,1.55,0.01,1.92,1.83,288.8700866699219,
2019-09-09,1.96,1.87,1.74,1.49,0.11,1.63,0.06,1.92,1.82,289.0154113769531,1.1048381328582764
2019-09-10,1.95,1.89,1.81,1.58,0.18,1.72,0.12,1.91,1.84,288.94757080078125,
2019-09-11,1.96,1.88,1.79,1.60,0.20,1.75,0.15,1.92,1.83,291.0022888183594,
2019-09-12,1.95,1.90,1.82,1.65,0.22,1.79,0.16,1.91,1.85,292.0102844238281,
2019-09-13,1.96,1.92,1.88,1.75,0.29,1.90,0.23,1.92,1.87,291.8164367675781,
2019-09-16,1.99,1.93,1.86,1.69,0.21,1.84,0.17,1.95,1.88,290.9150695800781,
2019-09-17,1.99,1.93,1.87,1.66,0.20,1.81,0.15,1.95,1.88,291.65167236328125,
2019-09-18,1.95,1.91,1.87,1.68,0.28,1.80,0.21,1.91,1.86,291.82611083984375,
2019-09-19,1.93,1.92,1.88,1.66,0.25,1.79,0.18,1.89,1.87,291.80670166015625,
2019-09-20,1.91,1.91,1.84,1.61,0.19,1.74,0.13,1.87,1.86,290.4280090332031,
2019-09-23,1.94,1.93,1.81,1.59,0.17,1.72,0.11,1.90,1.88,290.3598327636719,
2019-09-24,1.92,1.91,1.78,1.52,0.13,1.64,0.06,1.88,1.86,288.08148193359375,
2019-09-25,1.89,1.90,1.82,1.60,0.19,1.73,0.13,1.85,1.85,289.7853698730469,
2019-09-26,1.83,1.88,1.79,1.59,0.19,1.70,0.13,1.79,1.83,289.18170166015625,
2019-09-27,1.80,1.85,1.74,1.56,0.20,1.69,0.16,1.76,1.80,287.6238098144531,
2019-09-30,1.88,1.83,1.75,1.55,0.20,1.68,0.15,1.84,1.78,288.957763671875,
2019-10-01,1.82,1.81,1.73,1.51,0.18,1.65,0.13,1.78,1.76,285.5206298828125,
2019-10-02,1.79,1.75,1.67,1.43,0.14,1.60,0.10,1.75,1.71,280.47705078125,
2019-10-03,1.70,1.66,1.58,1.34,0.09,1.54,0.06,1.67,1.62,282.7749328613281,
2019-10-04,1.71,1.65,1.58,1.34,0.07,1.52,0.02,1.68,1.61,286.6014709472656,
2019-10-07,1.75,1.73,1.64,1.38,0.11,1.56,0.05,1.71,1.69,285.3648376464844,1.0972130298614502
2019-10-08,1.72,1.69,1.62,1.36,0.11,1.54,0.06,1.68,1.65,280.9346618652344,
2019-10-09,1.69,1.69,1.59,1.40,0.16,1.59,0.10,1.66,1.65,283.6025390625,1.0987803936004639
2019-10-10,1.68,1.68,1.63,1.48,0.19,1.67,0.15,1.65,1.64,285.5206298828125,1.1011033058166504
2019-10-11,1.68,1.68,1.67,1.59,0.25,1.76,0.20,1.65,1.64,288.4806213378906,
2019-10-14,,,,,,,,,,288.1593322753906,1.1029006242752075
2019-10-15,1.67,1.67,1.65,1.59,0.26,1.77,0.21,1.64,1.63,291.01220703125,1.1034727096557617
2019-10-16,1.66,1.64,1.59,1.57,0.22,1.75,0.18,1.63,1.60,290.54486083984375,1.107493281364441
2019-10-17,1.66,1.63,1.59,1.57,0.05,1.76,0.17,1.63,1.59,291.40167236328125,1.1127183437347412
2019-10-18,1.66,1.63,1.58,1.56,0.04,1.76,0.16,1.63,1.59,290.12615966796875,
2019-10-21,1.67,1.65,1.59,1.61,0.08,1.80,0.19,1.64,1.61,292.09295654296875,1.1151753664016724
2019-10-22,1.65,1.64,1.59,1.60,0.07,1.78,0.17,1.62,1.60,291.13873291015625,1.112928867340088
2019-10-23,1.65,1.64,1.58,1.58,0.06,1.77,0.16,1.62,1.60,291.98590087890625,1.1132385730743408
2019-10-24,1.67,1.65,1.59,1.58,0.06,1.77,0.15,1.64,1.61,292.4630126953125,1.1103955507278442
2019-10-25,1.66,1.66,1.60,1.62,0.07,1.80,0.15,1.63,1.62,293.6606140136719,
2019-10-28,1.65,1.65,1.60,1.66,0.13,1.85,0.21,1.62,1.61,295.3158264160156,1.1084262132644653
2019-10-29,1.63,1.64,1.59,1.66,0.15,1.84,0.23,1.60,1.60,295.2281799316406,1.1099148988723755
2019-10-30,1.62,1.62,1.59,1.61,0.14,1.78,0.21,1.59,1.58,296.1337585449219,1.1114816665649414
2019-10-31,1.54,1.57,1.53,1.51,0.07,1.69,0.15,1.51,1.53,295.3450622558594,1.1154489517211914
2019-11-01,1.52,1.55,1.53,1.55,0.05,1.73,0.14,1.49,1.51,298.0811462402344,1.1157102584838867
2019-11-04,1.53,1.57,1.56,1.60,0.04,1.79,0.15,1.50,1.53,299.2787170410156,1.1166571378707886
2019-11-05,1.56,1.58,1.62,1.66,0.08,1.86,0.18,1.53,1.54,298.9476623535156,1.1128545999526978
2019-11-06,1.56,1.57,1.58,1.63,0.06,1.81,0.15,1.53,1.53,299.01580810546875,1.107419729232788
2019-11-07,1.56,1.58,1.58,1.74,0.13,1.92,0.23,1.53,1.54,300.0674133300781,1.1070396900177002
2019-11-08,1.55,1.58,1.58,1.74,0.11,1.94,0.23,1.52,1.54,300.80743408203125,1.1019697189331055
2019-11-11,,,,,,,,,,300.2329406738281,1.102244257926941
2019-11-12,1.59,1.59,1.58,1.73,0.13,1.92,0.22,1.56,1.55,300.8657531738281,1.1035456657409668
2019-11-13,1.57,1.59,1.57,1.69,0.11,1.88,0.22,1.54,1.55,300.9631652832031,1.1012367010116577
2019-11-14,1.57,1.58,1.55,1.63,0.09,1.82,0.20,1.54,1.54,301.40130615234375,1.1013215780258179
2019-11-15,1.57,1.59,1.54,1.65,0.13,1.84,0.21,1.54,1.55,303.5823669433594,1.1020498275756836
2019-11-18,1.57,1.58,1.54,1.63,0.09,1.81,0.18,1.54,1.54,303.8062744140625,1.105509877204895
2019-11-19,1.57,1.58,1.54,1.63,0.10,1.79,0.16,1.54,1.54,303.71868896484375,1.1072357892990112
2019-11-20,1.57,1.58,1.54,1.58,0.07,1.73,0.13,1.54,1.54,302.5892333984375,1.1080001592636108
2019-11-21,1.58,1.59,1.55,1.62,0.09,1.77,0.14,1.55,1.55,302.10235595703125,1.1078859567642212
2019-11-22,1.58,1.59,1.56,1.62,0.09,1.77,0.15,1.55,1.55,302.77423095703125,1.1065863370895386
2019-11-25,1.61,1.61,1.58,1.62,0.09,1.76,0.14,1.58,1.57,305.12078857421875,1.1022562980651855
2019-11-26,1.60,1.62,1.59,1.58,0.06,1.74,0.12,1.57,1.58,305.81207275390625,1.1014429330825806
2019-11-27,1.62,1.63,1.60,1.63,0.09,1.77,0.14,1.59,1.59,307.1752624511719,1.1022562980651855
2019-11-28,,,,,,,,,,,1.1004853248596191
2019-11-29,1.59,1.63,1.60,1.62,0.12,1.78,0.17,1.56,1.59,306.0360107421875,1.101176142692566
2019-12-02,1.60,1.62,1.60,1.65,0.11,1.83,0.18,1.57,1.58,303.4363098144531,1.1019041538238525
2019-12-03,1.57,1.57,1.57,1.54,0.03,1.72,0.09,1.54,1.53,301.40130615234375,1.1079105138778687
2019-12-04,1.55,1.56,1.56,1.60,0.06,1.77,0.11,1.52,1.52,303.2610168457031,1.1085245609283447
2019-12-05,1.54,1.55,1.56,1.62,0.07,1.80,0.13,1.51,1.51,303.8062744140625,1.108303427696228
2019-12-06,1.53,1.56,1.57,1.67,0.08,1.84,0.15,1.50,1.52,306.5812683105469,1.1105434894561768
2019-12-09,1.54,1.58,1.56,1.67,0.08,1.83,0.14,1.51,1.54,305.6173400878906,1.105888843536377
2019-12-10,1.56,1.57,1.56,1.68,0.09,1.85,0.14,1.53,1.53,305.27655029296875,1.106499433517456
2019-12-11,1.57,1.58,1.55,1.64,0.04,1.79,0.10,1.54,1.54,306.14312744140625,1.1092746257781982
2019-12-12,1.56,1.57,1.55,1.73,0.11,1.90,0.18,1.53,1.53,308.78179931640625,1.1135857105255127
2019-12-13,1.57,1.56,1.54,1.66,0.04,1.82,0.12,1.54,1.52,308.966796875,1.1186057329177856
2019-12-16,1.57,1.58,1.54,1.72,0.08,1.89,0.16,1.54,1.54,311.0893859863281,1.1124460697174072
2019-12-17,1.56,1.58,1.53,1.71,0.06,1.89,0.14,1.53,1.54,311.1575622558594,1.1136974096298218
2019-12-18,1.56,1.58,1.54,1.74,0.06,1.92,0.16,1.53,1.54,311.1770324707031,1.115138053894043
2019-12-19,1.57,1.57,1.52,1.73,0.05,1.92,0.15,1.54,1.53,312.4525451660156,1.1115927696228027
2019-12-20,1.58,1.58,1.52,1.73,0.06,1.92,0.15,1.55,1.54,313.8224182128906,1.1125946044921875
2019-12-23,1.59,1.60,1.53,1.75,0.08,1.93,0.18,1.56,1.56,314.3018493652344,1.1079840660095215
2019-12-24,1.58,1.61,1.53,1.72,0.05,1.90,0.15,1.55,1.57,314.3116455078125,1.109385371208191
2019-12-25,,,,,,,,,,,1.1090162992477417
2019-12-26,1.58,1.61,1.53,1.72,0.06,1.90,0.16,1.55,1.57,315.98480224609375,1.1095454692840576
2019-12-27,1.57,1.59,1.51,1.68,0.04,1.88,0.15,1.54,1.55,315.906494140625,1.110111951828003
2019-12-30,1.57,1.60,1.57,1.68,0.02,1.90,0.15,1.54,1.56,314.16485595703125,1.1182304620742798
2019-12-31,1.55,1.60,1.59,1.69,0.01,1.92,0.15,1.52,1.56,314.92803955078125,1.120229721069336
2020-01-01,,,,,,,,,,,1.1220825910568237
2020-01-02,1.54,1.57,1.56,1.67,-0.05,1.88,0.08,1.51,1.53,317.8731994628906,1.1220825910568237
2020-01-03,1.52,1.55,1.55,1.59,-0.10,1.80,0.03,1.49,1.51,315.4662170410156,1.1171437501907349
2020-01-06,1.56,1.56,1.54,1.61,-0.08,1.81,0.06,1.53,1.52,316.66973876953125,1.1161960363388062
2020-01-07,1.54,1.56,1.53,1.62,-0.05,1.83,0.09,1.51,1.52,315.7793273925781,1.1197994947433472
2020-01-08,1.54,1.56,1.55,1.67,-0.01,1.87,0.12,1.51,1.52,317.4623107910156,1.1154738664627075
2020-01-09,1.54,1.56,1.54,1.65,-0.02,1.85,0.11,1.51,1.52,319.6148681640625,1.1113210916519165
2020-01-10,1.54,1.55,1.53,1.63,-0.04,1.83,0.07,1.51,1.51,318.69512939453125,1.1111111640930176
2020-01-13,1.57,1.57,1.53,1.65,-0.05,1.85,0.08,1.54,1.53,320.8868713378906,1.1116669178009033
2020-01-14,1.57,1.57,1.53,1.63,-0.07,1.82,0.05,1.54,1.53,320.3976745605469,1.1135733127593994
2020-01-15,1.57,1.58,1.54,1.60,-0.07,1.79,0.04,1.54,1.54,321.1217041015625,1.113089919090271
2020-01-16,1.55,1.56,1.54,1.63,-0.05,1.81,0.07,1.52,1.52,323.7929382324219,1.1154004335403442
2020-01-17,1.56,1.57,1.56,1.63,-0.05,1.84,0.09,1.53,1.53,324.80078125,1.1139578819274902
2020-01-20,,,,,,,,,,,1.1094592809677124
2020-01-21,1.56,1.57,1.54,1.57,-0.09,1.78,0.04,1.53,1.53,324.1647644042969,1.109693169593811
